Hurst,L,lambdaR,lambdaS,surfaceEnergy,rho
0.7583416909185245,571.4571609891143,253.72513004458122,1.8449139382675188,4.070835654288924,1.8848001665564416
0.862573106906804,1043.9056709895785,212.8425485482292,4.389059568707945,4.55323813127052,1.7880926404197355
0.8858268852907227,969.5281062896369,251.09472662682936,6.277791406065457,2.468468179484993,3.2550304890987554
0.7371222230840326,844.2404809941808,100.86063837191699,3.8504205467206063,3.921692258759234,8.606608577390944
0.8599089760285044,684.9403601206013,230.60479381952308,7.505617995973455,3.459181908786741,5.444908691525611
0.7104863907178239,813.8910290276331,201.85432370590289,1.6084517721955036,3.6431559763635244,2.498316409889506
0.8083186948304362,1006.0504947036242,263.18478765137627,9.55196373060771,3.009157066385486,8.612975142442098
0.7670827663893721,823.1026977870317,288.83615375191926,6.284376527374087,4.94517398657556,7.29347932986359
0.7640461804973117,509.19133686709836,161.91158925326624,6.588019062737692,1.5431808419275541,1.12561745044414
0.8289965674577868,766.1146573234911,151.24607242810185,4.727031493725034,4.476591054538577,0.5270662723746541
0.7212184183874116,726.1206263784511,142.0457153719355,5.729337406231681,3.159852787474882,9.80182767982864
0.8111954048642418,534.4601349644271,221.96506389494513,2.132837423834254,4.233858622134348,7.635911926882235
0.7162659104115502,930.032687992652,291.7819221532097,1.3428533660029371,2.1513615611127785,8.827779293345822
0.7214158437480391,850.1393629916108,138.45829604905157,3.0603073017296523,0.994636577501641,1.1687614341520727
0.755581036410354,730.7229989406848,103.75282120973206,3.219595963785587,4.1718501643702846,8.890350085806748
0.8706759295654777,878.2232184023568,109.68233407739842,7.603774196048459,2.546805213499778,6.3809914805348145
0.8480567187458227,575.9143895646291,236.38150910601556,8.293543839219295,1.8346051079921764,7.6023474380625755
0.7916903352902125,597.549620537319,189.80700090987355,9.63663174575695,4.055536723363164,2.5963420524907104
0.8828004402768761,1018.9717237925156,197.95109775366,8.333549053608131,4.229764712767313,7.670943832627947
0.7054683205916797,685.1334868174927,278.2493931133273,8.825071616356006,0.3492894783289396,1.3717657345008805
0.8591751478839718,882.7636512934631,159.3188382037296,2.7263704053976783,0.9643325003417549,5.3879105265413525
0.8573191614171506,662.3062134053672,258.14456030016265,2.7716730060275787,3.6105889676022356,8.478117759718728
0.8953003711640847,598.6578401593528,114.91756109163416,3.7418074089227127,2.697904625132592,2.418368719459715
0.7869148453505118,916.1596286440451,258.43844697768407,8.859788205965295,2.8621826981842533,1.568861990759968
0.8973704972928573,626.1148855436214,207.45577100664616,8.561427611560955,1.034694179344019,4.02156992727744
0.8058924608462916,715.0620451404486,262.38652706536766,8.799072301403124,2.1072334814877793,3.286487807752458
0.860123810918497,771.1572167991694,189.4457865672953,9.557267339050235,2.555545212430657,8.084076352253966
0.8254616886972244,835.5666913241266,242.37940158985373,7.258139164110025,4.286653239304968,9.373423341794984
0.7678366302083749,636.823294005816,184.19328346571095,1.5993938730123736,2.4633473811094313,1.652170381170924
0.8517060804809132,1015.684118114123,234.44570920084345,1.1815443983006508,4.074869920006878,5.406586541553851
0.8877501125494691,670.4956415883089,103.91845510593424,1.0775164094670473,3.5044394524652436,4.003860361070048
0.8722815328245603,973.4287460396852,191.3238726499294,4.179010013210136,4.687963229015542,8.92822977739156
0.7449442236960501,858.7638403661323,179.5589492562643,6.6077161149733055,4.062979913238911,4.990133719707426
0.7948486106965951,553.9589270475371,145.49243362394068,4.669246918965592,2.534292310835576,5.224405786279436
0.7952697342077726,826.1600584162318,231.95945344645452,7.04578237328209,4.753605979048686,4.105958641549218
0.8232525965321058,799.9144203677283,124.62708644607712,4.104936875223126,0.050642262404225556,7.585160378791839
0.8601450000570269,1071.564560928398,220.55611860093694,7.030886797466891,0.30752634721392663,9.99543963819561
0.7455639480392396,719.3494506811206,160.94953421415215,6.782098449928991,1.5542657376986502,8.04149562458035
0.8146673512546897,759.9157401250516,264.42501181400246,7.509313789471966,2.31228212993417,4.153819428970172
0.8898679953088444,993.6834156144441,233.2444574012274,8.932391996094259,4.507104892373876,4.8929167240919025
0.7510795123223247,720.7341918900806,100.80340614415123,4.859374779559351,1.5668219489945139,6.194934326627701
0.7235909627207013,545.9021699548213,202.36564014047136,2.430467576994668,4.821050153375744,4.499155677392558
0.8892038035343661,772.1815778058208,130.09520970199588,7.753187991453696,1.5254770583085902,5.4805365263429
0.8889666229003539,645.221318329566,209.47262732803844,1.673039639554899,0.621456681214911,8.814754724058599
0.7549689993058519,1018.5818918466998,229.95930139241452,5.657151089608229,4.47872455605826,6.660131335915634
0.8103194085388313,979.2849866688717,293.1490728288718,5.920067635881816,3.9898416325421326,8.807545034376906
0.775926711579228,1042.9089472275937,209.472175020787,5.080308165108316,4.627785315189646,2.974585209582283
0.8665611075771282,608.7873308582673,234.8658881472203,3.3724620115059127,0.45041206273432854,0.27571017405965326
0.7714827317341155,907.5345054169421,153.00146305858397,9.055962862699982,1.374702071033538,4.368869578607871
0.7429796848776757,857.937433847317,254.18600209378695,9.255574893047116,2.965408539674131,4.177150515634875
0.8878136709016137,539.5970766568214,190.69137654468318,7.524907649059292,1.3305857713560563,0.1963947657066278
0.7180683370966038,581.7134231390734,272.40672539324885,8.808724217276913,0.985070574233968,7.534187559417961
0.7783128782816876,674.2886244867207,137.99352118919666,3.6006330788439245,3.468022556266133,9.686045555108096
0.8663203959575877,824.1387918836767,281.9516974893297,9.72152980646844,3.7926460112740403,7.6258118427062005
0.7276033862469536,656.169955022172,141.2910814025015,2.468232611387423,4.949198488141899,7.506018480150657
0.7250366775737261,501.3347468147305,262.4910502171772,8.580236874243194,1.9530495916808317,1.7916984595632977
0.8758294648129743,763.3677433399084,149.95013102786237,7.539550088081811,1.2506742760072969,4.464186836785279
0.7758158857235308,802.1702282196545,176.9452472896973,2.3174441186330066,0.39528757919517066,4.455338870400833
0.877515505965545,635.4057964592563,271.8080930575246,9.960663399999758,1.4472055601526332,8.465409084925984
0.8797554198789245,920.0330790121769,173.21200293583672,2.624330542464807,1.728304836201586,4.550120214920789
0.8396100788876999,632.1259745797154,185.2459608460489,5.582767121584883,1.6533070047796856,5.097355115095332
0.8845929203151307,826.5826077348127,246.0160542754531,4.9071262595797185,3.2880483082775434,8.845728730742827
0.7981796591354015,855.6801803114722,142.41216375533327,3.1568106050367457,3.256848319744546,4.604396301104659
0.7837815897113865,804.0975711078046,121.80303311003895,5.606502386079457,0.38864277578682865,7.957565653852238
0.801388626085588,997.1251149052555,140.69448083327367,3.7409983796310993,0.28031261444484784,5.687591622497529
0.7286551767246773,757.429490774676,176.61962783797588,8.123586118487296,0.3026431876264289,7.766827320596566
0.8699989464129447,847.2631025361471,136.8724312838914,8.926135784975308,0.7043351960226629,6.687711772313984
0.8640954823849122,913.9965217103563,217.65732561858852,4.7047059828766615,1.3554325497013169,2.4742808565226917
0.8617733090427305,648.7686752583043,289.9534617806399,1.859709888473063,1.5547845434448406,4.729768110858474
0.8013748448644425,749.610918493189,259.4433450142625,5.503411938642973,2.387355818198188,2.157815914065295
0.8872328250322937,1041.8315183555915,256.39787485154096,1.4868828687306033,1.0145540779353277,0.1777939691552168
0.8575010904704955,767.8666533085939,290.3016025853442,9.58353069104816,3.0135599721856927,0.5614024151458835
0.8527050053974549,608.2591314890262,162.9126669574556,8.366189264479367,0.38276719823805755,7.341202252137857
0.8190395041018581,558.4035439954155,223.90122647396936,9.006449120736573,4.832849485487973,4.882381837593606
0.7951654782703221,980.501917063827,264.2757424541725,9.516360022632513,2.5850094106627393,0.6391968494891976
0.8892058080712983,697.8441612780927,167.14133724744443,3.087422340730969,1.1691480591864316,2.3390808214542247
0.8198249153087405,669.2255195711534,107.29385821512875,2.068503761060078,1.1472026111988927,6.618277767976731
0.8610100728534608,572.7936962925884,203.69403242894901,3.0611258861802617,0.49684063431380837,7.671877520841607
0.7248642471637867,1068.4444364201725,295.97519001742853,1.758956605843729,0.0816507176479289,1.203909152322091
0.7969223736661678,982.2067943813845,299.3982203513193,5.90829699142593,3.865774714125506,1.6176282967987592
0.7263086564349893,939.9340381052175,108.08300449894391,5.9661385355028544,4.824881935919567,4.581412438800147
0.7665122255095907,655.9318525396952,192.0458463864486,5.2617096645695955,1.1592344322074566,5.201010562996876
0.7862571629240234,726.6986922390707,230.46535762479752,5.126250506297735,3.3504577988037165,9.733414960837685
0.7169695097345022,711.7341013524097,187.35081486577144,3.783368701819501,3.1937301153836497,2.582283680900839
0.8447791460581827,715.5642741121587,290.5016829385844,4.231558382977276,2.295582355401759,3.6295853307558876
0.8988926578518943,1099.4888301972755,122.77378333219893,6.648773128495343,4.627897403119724,2.5506637191752004
0.8813527615181207,911.7557665109191,275.5719916757159,4.115664069256546,2.2365367250773023,8.073638910860359
0.7457767506786233,836.3655876885318,118.83062530949178,2.6816455264122943,2.893116219656867,3.905876478493348
0.8535773279578847,856.9667221835007,134.84648879169836,7.729949435877036,3.7903030213727775,8.291573879477781
0.8747230916563593,846.0031218650411,185.9732704903067,3.9772860223679265,0.2973582012123852,6.092819234246636
0.7890591892419938,508.32317868691604,173.0081357394791,3.881692092797736,1.5409312192101101,6.837628926785663
0.724672280632111,581.7045561395379,175.22944095215158,8.035759757874741,1.6514369373971074,7.955343272792466
0.779306978251648,1052.961220880878,175.44050934375662,6.730937846440223,3.288157542509746,6.87836563917349
0.8085487369751809,860.7300169055243,225.33480348558754,9.938041491710779,4.102572628485303,7.330368389732379
0.7538795279830531,909.2858080093229,252.20011178616284,7.574747636673489,0.5648051730269753,3.4712055037091503
0.8782476448445524,624.1912472204508,162.64891616369863,8.950361854650547,3.6605914650842415,6.885542789310584
0.8580003046051231,771.5458682182825,294.3650252561159,1.676701140351556,3.230839377238944,2.4751866431593146
0.7072041882309975,742.7755588255185,275.0932519822254,2.5396107295725137,1.2964253426654107,2.313475457422156
0.8591565883930371,683.455467135632,247.0179084780783,4.847517604093277,0.4705432610373786,3.5989276084539963
0.8862074439097906,1089.0110693943968,205.58391236015734,6.964373060411947,3.4336411374096465,7.7127035609176975
0.7877952236349668,735.710882585485,162.2729826254936,6.35859601535122,2.622889947086955,5.217604663632467
0.8148479095558265,743.3852287199377,279.6563055165442,3.118116496876189,3.2205555807184343,8.360148707606262
0.7400513442620309,1052.3132460811244,280.04592081751707,4.07875965160848,3.6413273879582144,7.720230726848467
0.7235808715970085,912.5598518691861,122.21391976605406,4.645271041884434,1.0915463695810432,5.063947181548846
0.8637904010445747,632.9050120359445,254.4441975919928,1.3870911296137185,1.5870061711466552,9.361919395284376
0.7819527931453979,1092.1221661840987,241.44335667799444,3.083122492861671,0.732533008002586,1.0663722290440345
0.7743758473679007,586.0705115229183,135.14948307719237,4.063898086711916,3.1777915986516554,1.714680094305962
0.8936749468664411,642.4076236834197,152.91794528793596,8.257284059731322,2.5749037683454383,8.026056225496074
0.7599867936020668,605.9888919904902,258.8340033386463,4.22547651704558,0.5236708044795526,8.983077398765376
0.7801562623377443,963.7354512439836,207.4729842567046,7.249010472979788,0.4083054744211826,3.301258618522153
0.7229328697183894,552.2060783516939,211.08012824142975,3.964579873840804,0.3390855233920955,9.707904939982273
0.7358702788143712,528.4585207829314,124.44061492882568,3.306338051255016,0.6455131411718488,5.701921182382217
0.7179077402275886,958.4855499242001,112.94840443008,8.020441059158916,1.6173470521369726,3.653939579134634
0.765121640828086,712.4128843326315,210.12057624071656,5.763729463061296,2.6434308025006126,5.363261397926611
0.8995142371774718,584.0827757015442,199.33915744623238,7.245076222881589,3.5866695459497326,9.073246396245644
0.7630598325436126,639.1419243193623,109.03765688627716,6.252378236612281,0.8006447080881377,8.361932150916548
0.8711385208674376,1034.5749106960197,260.6774601514736,5.375012903356844,2.5779655137272193,9.859909753782908
0.8392442720776754,778.3316848532377,228.40673977926562,4.400564582753548,2.6052178082692987,9.441176502456075
0.8529479852975612,1047.1193632089255,252.17512046144293,1.6491508042617533,2.969888688205968,7.959139788794617
0.861334495039871,584.1185414662864,162.65645351780861,5.9177878827261505,1.3638283593909653,3.0169746977794016
0.77020068952917,1012.3494654114384,183.8991358634761,1.8328706176350709,1.647628345770465,9.963969505678078
0.7459647768579608,1039.851533017152,182.49155547204575,2.569843298776833,4.191046385388156,5.713284149063995
0.7723628524285723,686.4990322734893,244.28590777989507,2.8132011646954953,2.2964285591763356,0.8314304127054434
0.7428977482067508,876.0787133937824,115.65395346788776,6.955704914776487,2.727563712361447,7.321892633451664
0.8756614707882177,787.907618431135,167.0624505130375,9.44541851329833,0.08067176080212694,8.026471890070027
0.8917281165365614,551.5744519758242,237.03697004375442,7.266110253376585,4.591185958759179,9.966369377389098
0.8288109183012189,898.3921259416977,284.76616730441424,1.892629673436736,3.3835643175736427,0.9331624155122074
0.7356566444018605,660.8645211585016,222.12149699868388,1.2270988459628023,4.556720253312805,2.0093567638807137
0.750905736212511,544.2898940310178,244.144793297357,2.057484475363421,4.97187708155718,4.256945260481943
0.8361951269603992,547.204937244416,119.53859767696304,2.7927980449447505,3.26691656295575,6.423510868063336
0.7881178041210161,954.6514978484709,231.55725647698745,8.107706377813797,0.36120828650540987,0.5141067374143836
0.7544858379804904,991.5022151184086,218.12933197325395,8.692877727640488,1.8573307184938832,5.4606797752267715
0.8245084490156259,568.5304952386927,279.55677584906005,5.25594352740281,4.92580367747074,0.465417701976398
0.7384798487890143,728.4083808292661,140.15069789583706,9.75334280621176,4.323434233183045,2.8142718680076246
0.8959433644760748,940.2040326964352,192.8482550885749,2.6091207329100596,1.259134960540709,9.783959949354806
0.7104993231417499,1092.7898899003103,140.3934893788165,3.3592508088692856,1.3400756873973794,7.860239551692886
0.7213760803830559,780.3243278814323,215.6416735844195,5.519817166430082,1.9738045977521559,5.059564299853305
0.8377795335472898,754.9112235317957,282.20829406285293,6.486267831008308,4.4584294857032845,4.5315425779959595
0.889732841457343,542.2445555784288,266.71680028618994,1.9760303303622588,2.8008096471040176,0.8841409448136412
0.8055655346712068,523.5983242267664,155.6760665666342,6.44430937543963,4.9220033701715264,8.542292136447275
0.8663646133079308,951.3124337046161,231.3090997637255,6.573403786300728,0.41799502535994854,9.094028441296095
0.8504618568085998,629.9101550998898,217.50206658261004,1.2364794513483963,1.8665405006883786,6.816750463127967
0.8037757648004716,1072.1896702723348,100.00758822401022,2.187014736228831,3.773916898224435,0.08173216301502503
0.7939643522538137,701.8603635166695,205.6825431628352,9.715510550252986,2.3623645737769707,0.9458380087535033
0.7542330799528932,873.7401319111025,171.5840848279388,8.865268807943767,3.6675503434373233,0.3549985905415091
0.7379552636504879,1068.3985608360072,146.85932559284302,2.286288792014269,3.358955254971271,3.8248622580578333
0.7083906688657466,707.8883253257321,226.41156930348902,4.1909625476111785,2.8645929931337055,0.8659381850222249
0.786093572535008,557.0143052179192,154.18616675381605,3.7536579657489275,4.408482983618062,6.973858049698239
0.7412270511986825,687.3227067294489,180.12889502517874,4.119411147608632,1.3559665394210396,2.839216164715805
0.7624022952931274,796.879676092142,107.35572225512395,2.337879523561838,2.1503756202093043,6.361879550534189
0.735256547185674,1035.7056939337322,123.43460982659144,3.274575212594948,3.3158727503147123,4.277026086493134
0.7463227040425012,826.0793207928896,177.05144655556052,9.502506389011891,3.7512862162234577,8.852472007508837
0.7264408095254341,734.9825073113757,297.1837397019717,2.872642144618376,0.4811724390672161,8.3686732544223
0.7492837980467232,598.4251521074177,107.23456076772169,9.98888471913057,1.549521666531995,4.826116633013005
0.7319902448250319,559.5667352227639,124.71428249934762,8.517593248538834,3.404783964946368,9.370480397638923
0.7106665380434447,783.1515180052229,250.2548329314189,1.758597742212283,1.1678772329184526,8.029904964622101
0.7183430530971598,1094.504119847431,258.70322130802816,3.301056766671062,0.49695042228322867,5.715476828246796
0.811393332925338,1059.9267031939276,161.78147661182447,3.660961544293876,4.754000221041182,3.672527927630711
0.824690078603988,645.3903161467176,277.17050383820435,4.089911400820384,3.881947917677516,5.588276039620669
0.8065970924089325,867.7381899243178,129.5857184486727,7.599380484036762,0.10188243506565638,2.5994262368039434
0.8833602492196216,1098.3796265044064,256.61553812993657,5.4393682761803825,3.35876609310688,3.708742402968603
0.7514599205589471,760.356806892051,118.84672209178164,5.588163485653057,2.476140978266553,5.39235998751224
0.7271058136386462,686.6741157267136,287.63449621959,3.0289635111740343,3.825189405855001,0.046198192940212865
0.8196549302014805,894.6863094931732,201.21745327368114,9.623075849078413,1.9810662203325091,2.9463671820196717
0.7639835069974138,609.1945884773919,221.30941942194494,5.546688078743691,2.0053436562156564,6.644792388520426
0.8149115274059036,641.9333421856918,246.37984092916952,1.0725630932158852,2.856916813014622,5.167818263657464
0.8659239963164149,647.7332763949469,216.69600120006623,8.089650504083718,3.4089097399406647,0.3089718129695336
0.7305325032344708,897.4217241319087,218.9745753937543,5.74260473375096,0.8990566277853886,9.219232523405694
0.8028787477689447,741.1728891615542,144.56135613484486,6.547911053562067,3.0125486702132,7.328829646107357
0.8906546188957306,687.4910330804432,254.63129394985816,1.4399357365201912,3.0278594783558996,6.8220897677109225
0.867684915966141,773.763219493291,258.77525393207185,6.731813318947763,2.941396022595623,4.831365069473872
0.7387951315244359,762.9955763583986,299.5432848013323,3.3785118751765975,4.48897710250213,1.4152666768127957
0.8030344054014679,1037.1044299663595,261.3410153288114,5.080398673996077,2.8529955691416817,4.728066801260457
0.8308557602242568,698.6283179496205,288.1389082223559,2.958933755055642,0.9322305932687243,5.9564934096086635
0.8076687249800929,602.2675709312492,197.60587400444794,5.589639182621478,3.074576550219636,6.077611809214235
0.7001499222449374,1098.2505305327018,130.49367317837877,9.350899101603359,2.025888733474263,7.892940019556251
0.7958699798498067,748.4549769690357,291.69687381820563,7.280334980483921,2.506666086987698,9.116331765765695
0.7033417519256855,839.6462347579538,263.2348957472864,5.074837486323787,1.3576112895306087,1.4452343287686333
0.7605097146521005,505.9930251903243,162.70031372664624,3.6114928240344555,4.444843983988928,0.14949405082530462
0.7793132388738637,674.1131208871526,127.45649323253932,4.59044966518937,3.5041815185493377,6.263350052091528
